Submission ID,Common Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S72136770,Mourning Dove,2339,2,US-AZ,Pima,L8359168,TBC 160_11,32.2453927,-110.773967,5/2/2015,6:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136770,Common Raven,20703,1,US-AZ,Pima,L8359168,TBC 160_11,32.2453927,-110.773967,5/2/2015,6:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136770,Phainopepla,28747,1,US-AZ,Pima,L8359168,TBC 160_11,32.2453927,-110.773967,5/2/2015,6:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136770,Rufous-winged Sparrow,31654,2,US-AZ,Pima,L8359168,TBC 160_11,32.2453927,-110.773967,5/2/2015,6:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136770,Hooded Oriole,32408,2,US-AZ,Pima,L8359168,TBC 160_11,32.2453927,-110.773967,5/2/2015,6:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136844,White-winged Dove,2316,4,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Mourning Dove,2339,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Greater Roadrunner,2945,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Gila Woodpecker,10598,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Vermilion Flycatcher,16252,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Ash-throated Flycatcher,16546,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Common Raven,20703,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Cactus Wren,26346,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Northern Mockingbird,27022,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Phainopepla,28747,2,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Rufous-winged Sparrow,31654,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Lucy's Warbler,32700,2,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136844,Northern Cardinal,33194,1,US-AZ,Pima,L8359163,TBC 160_06,32.2340981,-110.7691337,5/2/2015,6:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring Count,
S72136897,Gambel's Quail,988,3,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,White-winged Dove,2316,2,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Mourning Dove,2339,2,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Gila Woodpecker,10598,3,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Brown-crested Flycatcher,16556,1,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Verdin,21329,2,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Northern Rough-winged Swallow,23036,1,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Purple Martin,23051,6,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Cactus Wren,26346,1,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Curve-billed Thrasher,26937,1,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,House Finch,31084,2,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136897,Brewer's Blackbird,32575,1,US-AZ,Pima,L8359159,TBC 160_02,32.2281234,-110.7677691,5/2/2015,6:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72136964,Mourning Dove,2339,4,US-AZ,Pima,L8359160,TBC 160_03,32.2282795,-110.7643618,5/2/2015,7:09 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 spring count,
S72136964,Common Raven,20703,14,US-AZ,Pima,L8359160,TBC 160_03,32.2282795,-110.7643618,5/2/2015,7:09 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 spring count,
S72136964,Verdin,21329,1,US-AZ,Pima,L8359160,TBC 160_03,32.2282795,-110.7643618,5/2/2015,7:09 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 spring count,
S72136964,Purple Martin,23051,3,US-AZ,Pima,L8359160,TBC 160_03,32.2282795,-110.7643618,5/2/2015,7:09 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 spring count,
S72136964,Cactus Wren,26346,1,US-AZ,Pima,L8359160,TBC 160_03,32.2282795,-110.7643618,5/2/2015,7:09 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 spring count,
S72136964,Curve-billed Thrasher,26937,1,US-AZ,Pima,L8359160,TBC 160_03,32.2282795,-110.7643618,5/2/2015,7:09 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 spring count,
S72136964,Phainopepla,28747,2,US-AZ,Pima,L8359160,TBC 160_03,32.2282795,-110.7643618,5/2/2015,7:09 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 spring count,
S72137153,White-winged Dove,2316,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Mourning Dove,2339,2,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Black-chinned Hummingbird,4653,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Anna's Hummingbird,4663,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Broad-billed Hummingbird,4746,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Vermilion Flycatcher,16252,2,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Verdin,21329,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Phainopepla,28747,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Lesser Goldfinch,31375,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,White-crowned Sparrow,31930,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Lucy's Warbler,32700,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Western Tanager,33118,2,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137153,Northern Cardinal,33194,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:42 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137258,White-throated Swift,4030,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:35 AM,eBird - Traveling Count,10,1,0.161,,2,,,TBC Route 160 Spring Supplemental count,
S72137258,Broad-billed Hummingbird,4746,2,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:35 AM,eBird - Traveling Count,10,1,0.161,,2,,,TBC Route 160 Spring Supplemental count,
S72137258,Northern Beardless-Tyrannulet,15780,2,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:35 AM,eBird - Traveling Count,10,1,0.161,,2,,,TBC Route 160 Spring Supplemental count,
S72137258,Vermilion Flycatcher,16252,3,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:35 AM,eBird - Traveling Count,10,1,0.161,,2,,,TBC Route 160 Spring Supplemental count,
S72137258,Bell's Vireo,18351,1,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:35 AM,eBird - Traveling Count,10,1,0.161,,2,,,TBC Route 160 Spring Supplemental count,
S72137258,Lark Sparrow,31772,4,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:35 AM,eBird - Traveling Count,10,1,0.161,,2,,,TBC Route 160 Spring Supplemental count,
S72137258,Abert's Towhee,32084,4,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:35 AM,eBird - Traveling Count,10,1,0.161,,2,,,TBC Route 160 Spring Supplemental count,
S72137258,Lucy's Warbler,32700,2,US-AZ,Pima,L8359165,TBC 160_08,32.2401714,-110.733421,5/2/2015,7:35 AM,eBird - Traveling Count,10,1,0.161,,2,,,TBC Route 160 Spring Supplemental count,
S72137305,Mourning Dove,2339,2,US-AZ,Pima,L8359164,TBC 160_07,32.2351563,-110.7381377,5/2/2015,8:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137305,Gila Woodpecker,10598,2,US-AZ,Pima,L8359164,TBC 160_07,32.2351563,-110.7381377,5/2/2015,8:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137305,Brown-crested Flycatcher,16556,1,US-AZ,Pima,L8359164,TBC 160_07,32.2351563,-110.7381377,5/2/2015,8:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137305,House Finch,31084,2,US-AZ,Pima,L8359164,TBC 160_07,32.2351563,-110.7381377,5/2/2015,8:24 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,White-winged Dove,2316,6,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,Mourning Dove,2339,8,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,Broad-billed Hummingbird,4746,1,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,Cooper's Hawk,7829,1,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,American Kestrel,11407,1,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,Vermilion Flycatcher,16252,1,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,Phainopepla,28747,10,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,Lesser Goldfinch,31375,7,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,Lark Sparrow,31772,14,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137383,Black-headed Grosbeak,33237,2,US-AZ,Pima,L8359166,TBC 160_09,32.2392014,-110.7228623,5/2/2015,8:40 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137453,Gila Woodpecker,10598,1,US-AZ,Pima,L8359167,TBC 160_10,32.2354291,-110.7101686,5/2/2015,9:02 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137453,Brown-crested Flycatcher,16556,1,US-AZ,Pima,L8359167,TBC 160_10,32.2354291,-110.7101686,5/2/2015,9:02 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137453,Bell's Vireo,18351,1,US-AZ,Pima,L8359167,TBC 160_10,32.2354291,-110.7101686,5/2/2015,9:02 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137453,Verdin,21329,1,US-AZ,Pima,L8359167,TBC 160_10,32.2354291,-110.7101686,5/2/2015,9:02 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137453,Lucy's Warbler,32700,2,US-AZ,Pima,L8359167,TBC 160_10,32.2354291,-110.7101686,5/2/2015,9:02 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137520,White-winged Dove,2316,15,US-AZ,Pima,L8359162,TBC 160_05,32.2215549,-110.7395563,5/2/2015,9:20 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137520,Verdin,21329,3,US-AZ,Pima,L8359162,TBC 160_05,32.2215549,-110.7395563,5/2/2015,9:20 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137520,Bewick's Wren,26300,1,US-AZ,Pima,L8359162,TBC 160_05,32.2215549,-110.7395563,5/2/2015,9:20 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137520,Phainopepla,28747,1,US-AZ,Pima,L8359162,TBC 160_05,32.2215549,-110.7395563,5/2/2015,9:20 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137741,Curve-billed Thrasher,26937,1,US-AZ,Pima,L8359161,TBC 160_04,32.2209592,-110.7528767,5/2/2015,9:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137741,Northern Mockingbird,27022,1,US-AZ,Pima,L8359161,TBC 160_04,32.2209592,-110.7528767,5/2/2015,9:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137741,Rufous-winged Sparrow,31654,1,US-AZ,Pima,L8359161,TBC 160_04,32.2209592,-110.7528767,5/2/2015,9:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137741,Chipping Sparrow,31733,2,US-AZ,Pima,L8359161,TBC 160_04,32.2209592,-110.7528767,5/2/2015,9:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137741,Northern Cardinal,33194,1,US-AZ,Pima,L8359161,TBC 160_04,32.2209592,-110.7528767,5/2/2015,9:55 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137801,Gambel's Quail,988,2,US-AZ,Pima,L8359158,TBC 160_01,32.2188457,-110.7609584,5/2/2015,9:44 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137801,White-winged Dove,2316,2,US-AZ,Pima,L8359158,TBC 160_01,32.2188457,-110.7609584,5/2/2015,9:44 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137801,Mourning Dove,2339,1,US-AZ,Pima,L8359158,TBC 160_01,32.2188457,-110.7609584,5/2/2015,9:44 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137801,Red-tailed Hawk,8011,1,US-AZ,Pima,L8359158,TBC 160_01,32.2188457,-110.7609584,5/2/2015,9:44 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137801,House Finch,31084,1,US-AZ,Pima,L8359158,TBC 160_01,32.2188457,-110.7609584,5/2/2015,9:44 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S72137801,Northern Cardinal,33194,2,US-AZ,Pima,L8359158,TBC 160_01,32.2188457,-110.7609584,5/2/2015,9:44 AM,eBird - Stationary Count,5,1,,,2,,,TBC Route 160 Spring count,
S55469933,Rock Pigeon (Feral Pigeon),1813,5,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,Eurasian Collared-Dove,1968,1,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,eucd,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,Mourning Dove,2339,24,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,Gila Woodpecker,10598,3,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,Vermilion Flycatcher,16252,2,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,Verdin,21329,1,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,European Starling,26739,4,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,Curve-billed Thrasher (palmeri Group),26942,2,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,S Singing Bird,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,Northern Mockingbird,27022,1,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,House Sparrow,30329,9,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,House Finch,31084,4,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,Lesser Goldfinch,31375,4,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469933,MacGillivray's Warbler,32723,1,US-AZ,Pima,L8359881,TBC 528_01,32.26025,-110.90041,9/15/2018,6:21 AM,eBird - Stationary Count,5,1,,,2,,mgwa in hedge,"Tucson Park Count, Stop 1; no changes no xs noise  SUPPLEMENTAL luwa",
S55469941,Mourning Dove,2339,3,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,Anna's Hummingbird,4663,2,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,Great Horned Owl,8399,1,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,ghow,"Park Count, stop 2, no changes or xs noise",
S55469941,Gila Woodpecker,10598,3,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,Ladder-backed Woodpecker,10817,2,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,American Kestrel,11407,1,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,Vermilion Flycatcher,16252,3,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,Curve-billed Thrasher,26937,2,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,Northern Mockingbird,27022,2,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,House Sparrow,30329,3,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,House Finch,31084,1,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469941,Lesser Goldfinch,31375,4,US-AZ,Pima,L8359882,TBC 528_02,32.261748,-110.8989979,9/15/2018,6:32 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 2, no changes or xs noise",
S55469955,Mourning Dove,2339,22,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
S55469955,Cooper's Hawk,7829,1,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
S55469955,Gila Woodpecker,10598,2,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
S55469955,Ladder-backed Woodpecker,10817,1,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
S55469955,Verdin,21329,2,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
S55469955,Curve-billed Thrasher,26937,1,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
S55469955,Northern Mockingbird,27022,1,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
S55469955,House Sparrow,30329,1,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
S55469955,House Finch,31084,15,US-AZ,Pima,L8359883,TBC 528_03,32.2628944,-110.8998778,9/15/2018,6:40 AM,eBird - Stationary Count,5,1,,,2,,,"Park Count, stop 3; no xs noise, some pruning of mesquites; no wildlife water",
